COURSE ID,COURSE TITLE,COURSE URL,SESSION,DURATION,COURSE SCHEDULE ( 1H / DAY)
ML_10,Machine Learning Practical Workout | 8 Real-World Projects,https://havelsan.udemy.com/course/deep-learning-machine-learning-practical/,PROJECT #6: NATURAL LANGUAGE PROCESSING - E-MAIL SPAM FILTER ,1H27M,11-12
ML_10,Machine Learning Practical Workout | 8 Real-World Projects,https://havelsan.udemy.com/course/deep-learning-machine-learning-practical/,PROJECT #7: NATURAL LANGUAGE PROCESSING - YELP REVIEWS ,2H15M,13-14
ML_10,Machine Learning Practical Workout | 8 Real-World Projects,https://havelsan.udemy.com/course/deep-learning-machine-learning-practical/,PROJECT #8: USER-BASED COLLABORATIVE FILTERING - MOVIE RECOMMENDER SYSTEM ,1H22M,15
,,,,,
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Introduction ,2M,1
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Environment Setup ,8M,1
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Artificial Intelligence Basics ,21M,1
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Linear Regression ,42M,1
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Logistic Regression ,50M,2
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Cross Validation ,11M,2
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,K-Nearest Neighbor Classifier ,40M,3
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Naive Bayes Classifier ,49M,4
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Support Vector Machines (SVMs) ,1H18M,5
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Decision Trees ,52M,6
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Random Forest Classifier ,46M,7
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Boosting ,47M,8
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Principal Component Analysis (PCA) ,38M,9
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Clustering ,1H5M,9-10
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Machine Learning Project I - Face Recognition ,34M,11
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Feed-Forward Neural Network Theory ,1H12M,12
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Simple Feed-Forward Neural Network Implementation ,21M,13
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Deep Learning ,2M,13
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Deep Neural Networks Theory ,48M,13
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Deep Neural Networks Implementation ,31M,14
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Machine Learning Project II - Smile Detector ,19M,14
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Convolutional Neural Networks (CNNs) Theory ,56M,15
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Convolutional Neural Networks (CNNs) Implementation ,28M,16
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Machine Learning Project III - Identifying Objects with CNNs ,34M,16
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Recurrent Neural Networks (RNNs) Theory ,1H4M,17
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Recurrent Neural Networks (RNNs) Implementation ,26M,18
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Transformers ,1H45M,19-20
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Generative Adversarial Networks (GANs) Theory ,32M,21
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Generative Adversarial Networks (GANs) Implementation ,37M,21
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,### NUMERICAL OPTIMIZATION (OPTIMIZERS) ### ,1H29M,22-23
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,### REINFORCEMENT LEARNING ### ,3M,24
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Markov Decision Process (MDP) Theory ,50M,24
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Exploration vs. Exploitation Problem ,27M,25
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Q Learning Theory ,24M,25
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Q Learning Implementation (Tic Tac Toe) ,54M,26
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Deep Q Learning Theory ,26M,27
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Deep Q Learning Implementation (Tic Tac Toe) ,29M,27
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Proximal Policy Optimization (PPO) Theory ,53M,28
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,### PYTHON PROGRAMMING CRASH COURSE ### ,2M,28
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Appendix #1 - Python Basics ,1H18M,29
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Appendix #2 - Functions ,54M,29
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Appendix #3 - Data Structures in Python ,1H48M,30
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Appendix #4 - Object Oriented Programming (OOP) ,59M,30
ML_11,Machine Learning and Deep Learning Bootcamp in Python,https://havelsan.udemy.com/course/introduction-to-machine-learning-in-python/,Appendix #5 - NumPy ,52M,31
,,,,,
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Welcome to the course! ,14M,1
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,ANN Intuition ,1H17M,1
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Building an ANN ,1H11M,2
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,CNN Intuition ,1H40M,3-4
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Building a CNN ,1H29M,5-6
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,RNN Intuition ,1H11M,7
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Evaluating and Improving the RNN ,2M,8
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,SOMs Intuition ,1H30M,8-9
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Building a SOM ,53M,10
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Mega Case Study ,31M,11
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Boltzmann Machine Intuition ,1H13M,12
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Building a Boltzmann Machine ,2H50M,13-14-15
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,AutoEncoders Intuition ,39M,16
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Building an AutoEncoder ,2H18M,17-18
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Regression  and   Classification Intuition ,27M,19
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Data Preprocessing ,10M,19
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Data Preprocessing in Python ,1H32M,20-21
DL_01,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://havelsan.udemy.com/course/deeplearning/,Logistic Regression ,1H14M,22
,,,,,
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Introduction ,17M,1
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Download all course materials ,8M,1
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Concepts in deep learning ,1H16M,2
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,About the Python tutorial ,4M,3
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Math  numpy  PyTorch ,3H21M,3-4-5
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Gradient descent ,1H57M,6-7
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,ANNs (Artificial Neural Networks) ,5H12M,8-9-10-11-12
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Overfitting and cross-validation ,1H47M,13-14
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Regularization ,2H38M,15-16-17
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Metaparameters (activations  optimizers) ,4H51M,18-19-20-21-22
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,FFNs (Feed-Forward Networks) ,2H14M,23-24
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,More on data ,2H24M,25-26-27
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Measuring model performance ,1H19M,28
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,FFN milestone projects ,1H2M,29
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Weight inits and investigations ,2H18M,30-31
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Autoencoders ,1H51M,32-33
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Running models on a GPU ,32M,34
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Convolution and transformations ,2H56M,35-36-37
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Understand and design CNNs ,4H10M,38-39-40-41
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,CNN milestone projects ,39M,42-43-44-45
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Transfer learning ,1H46M,46-47
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Style transfer ,57M,48
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Generative adversarial networks ,1H24M,49-50
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,RNNs (Recurrent Neural Networks) (and GRU/LSTM) ,2H47M,51-52-53
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Ethics of deep learning ,48M,54
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Where to go from here? ,24M,55
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Python intro: Data types ,1H41M,55-56
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Python intro: Indexing  slicing ,24M,57
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Python intro: Functions ,1H41M,57-58
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Python intro: Flow control ,2H35M,59-60
DL_02,A deep understanding of deep learning (with Python intro),https://havelsan.udemy.com/course/deeplearning_x/,Python intro: Text and plots ,1H42M,61-62
,,,,,
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Course Overview  and   System Setup ,23M,1
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Machine Learning ,17M,1
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Deep Learning Introduction ,31M,1
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Model Evaluation ,19M,1
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Neural Network from Scratch (opt. but highly recommended) ,46M,2
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Tensors ,22M,2
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,PyTorch Modeling Introduction ,1H32M,3-4
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Classification Models ,1H4M,5
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,CNN: Image Classification ,1H24M,6-7
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,CNN: Audio Classification ,32M,7
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,CNN: Object Detection ,1H11M,8
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Style Transfer ,23M,9
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Pretrained Networks and Transfer Learning ,16M,9
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Recurrent Neural Networks ,28M,9
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Recommender Systems ,43M,10
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Autoencoders ,23M,11
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Generative Adversarial Networks ,28M,11
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Graph Neural Networks ,46M,12
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Transformers ,29M,13
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,PyTorch Lightning ,22M,13
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Semi-Supervised Learning ,41M,14
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Natural Language Processing (NLP) ,1H54M,15-16
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Miscellanious Topics ,2H22M,17-18-19
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Model Debugging ,14M,20
DL_03,PyTorch Ultimate: From Basics to Cutting-Edge,https://havelsan.udemy.com/course/pytorch-ultimate/,Model Deployment ,56M,20
,,,,,
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,Introduction ,2M,1
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 1]: Foundations of Neural Networks: From Models and Neurons to Tensors ,1H19M,1-2
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 2]: Neuron Training: From Adjusting Parameters to Batch Learning ,59M,3
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 3  and   4]: Single Neuron Regression: Predicting Used Car Prices with PyTorch ,2H5M,4-5
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 5  and   6]: Neuron Classifier: Spam Detection in SMS ,2H6M,6-7
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 7  and   8]: Neural Network Classifier: Student Exam Results Prediction ,1H40M,8-9
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 8]: Exercise: Loan Approval Classification ,38M,10
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 9  and   10]: Neural Network for Multi-Class Classification: Handwritten Digits ,2H16M,11-12
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 11  and   12]: Convolutional Networks: Fashion Item Classification (multi-class) ,2H8M,13-14
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 13  and   14]: Transfer Learning with ResNet for Tire Quality Prediction ,2H29M,15-16-17
DL_04,Practical Deep Learning: Master PyTorch in 15 Days,https://havelsan.udemy.com/course/deep-learning-practical/,[Day 15]: Deploying AI Models with Gradio: From Setup to Real-World Predictions ,33M,18
,,,,,
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Introduction ,6M,1
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Setup development environment ,33M,1
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Generative AI : Fundamentals ,2H2M,2-3
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Generative AI applications ,1H38M,4-5
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Hugging Face Models : Fundamentals ,47M,6
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,(Optional) Hugging Face Models : Advanced ,50M,7
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,LLM challenges  and   prompt engineering ,1H28M,8-9
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Langchain : Prompts  Chains  and   LCEL ,1H16M,10
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Dealing with structured responses from LLM ,51M,11
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Datasets for model training  and testing ,22M,12
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Vector databases ,1H24M,12-13
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Advanced Retrieval Augmented Generation ,1H25M,13-14
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Agentic RAG ,1H35M,15-16
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Model Context Protocol (MCP) ,1H33M,17-18
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Building workflows  and   agents with LangGraph ,1H27M,19-20
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Building workflows  and   agents with LangGraph ,1H47M,21-22
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Fine tuning ,1H6M,23
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Dataset preparation for fine-tuning ,32M,24
DL_05,Generative AI application design and development,https://havelsan.udemy.com/course/generative-ai-app-dev/,Pre-training  and   Fine-tuning with HuggingFace Trainer ,1H14M,24-25
,,,,,
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Course Introduction ,3M,1
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Introduction to MLOps ,44M,1
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Understand the role of MLOps in ML Lifecycle at a High level [Project based] ,52M,2
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Data Versioning and Data Version Control (DVC) ,27M,3
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Experiment Tracking and MLFlow ,1H18M,4
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Fundamentals of Model Deployment and Model Serving ,26M,5
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Model Deployment and Serving using Virtual Machines ,1H41M,6-7
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Model Deployment and Serving using Kubernetes ,1H44M,8-9
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,KServe ,47M,10
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,AWS Sagemaker AI ,1H35M,11-12
MLOPS_01,MLOps Zero to Hero,https://havelsan.udemy.com/course/mlops-zero-to-hero/,Continuous Integration and Continuous Delivery (CI/CD) for Models ,59M,13
,,,,,
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Introduction to Course ,10M,1
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Navigating the Generative AI Tsunami ,28M,1
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Getting Started with Generative AI ,15M,1
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Prompt Engineering ,31M,2
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Technical Details of LLM ,14M,2
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Project 1 - Building LLM Application using ChatGPT ,35M,2
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Packaging the AI/ LLM Application ,1H14M,3
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Deploying the Container Application with Kubernetes ,2H3M,4-5
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Github Actions ,36M,6
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Setting Up Kubernetes on Google Cloud ,20M,6
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Implement CI CD with Github Actions - GKE ,27M,7
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Introducing  Hugging Face Library ,2H3M,8-9
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Project 2 - Building Generative AI App using Hugging Face ,25M,10
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Monitoring of LLM Models in Production ,57M,11
MLOPS_02,LLMOps Masterclass 2025 - Generative AI - MLOps - AIOps,https://havelsan.udemy.com/course/llmops-masterclass-generative-ai-mlops-aiops/,Additional Hands On - Github actions with AWS EC2 Instances ,33M,12
,,,,,
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Getting Started ,27M,1
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Python Programming Language ,1H24M,2-3
